"","ID","CALAGUA","ESCASEZ","Falta_ab","falla_AB","inf","PRESHDRL","SUBSIDE","USOSUEL","PRESME","dev_agua","FALTA_D","gasto","Pet_del_dren","abast","edad","Pop_ageb","I_ix","S_M","S_sd","F_M","F_sd"
"2917",4725,0.924379935437721,0,0.125,0.0625,0.2803,0.594353433379095,0,0.802427080712235,0.0625,0,1,0,0.041731,182,9,929,0.5296,0,0,0,0
"2918",5959,0.795716275056611,0.0625,0.125,0.5,0.0933,0.312832291417362,0,0.134874361132679,0.0625,0,0.018,0,0.12,137,33,3424,0.8011,1.2825,0.133389868966339,3.48875,4.94067501894803
"2919",5960,0.020775543608109,0.0625,0.0625,0.5,0.6669,0.521540376411976,0,0.519948017322112,0.25,0,0.074,0,0.12,104,33,5912,0.76829,2.25625,0.264139438284288,3.5,4.95695759225642
"2920",5961,0.95547577081466,0.0625,0.125,0.5,0.8139,0.343208823249915,0,0.146459706570752,0.125,0,0.018,0.923,0.12,191,33,4638,0.75841,1.70875,0.227120955817443,3.4425,4.87683957965753
"2921",5962,0.197651108552041,0.0625,0.125,0.5,0.9376,0.732779535186182,0,0.057689847645923,0.125,0,0.074,0,0.12,235,33,5007,0.7571,1.84875,0.195187638660122,3.5,4.95695759225642
"2922",5963,0.06071527914063,0.0625,0.0625,0.5,0.1259,0.262199566073997,0,0.45927606135289,0.0625,0,0.074,2.615,0.12,64,33,2260,0.81882,0.885,0.11199489784297,3.5,4.95695759225642
"2923",5964,0.195066276259053,0.0625,0.125,0.5,0.2033,0.307547216626208,0,0.117163456419456,0.125,0,0.074,0,0.12,220,33,3385,0.7817,1.2225,0.118049626368381,3.5,4.95695759225642
"2924",5965,0.393575688897361,0.0625,0.125,0.5,0.0561,0.762681458565617,1,0.653005933268902,0.0625,0,0.018,20.307,0.12,269,33,10265,0.71895,1.17625,0.266615694533214,2.4675,3.20111476118644
"2925",5966,0.466431500091614,0.0625,0.125,0.5,0.0814,0.34097956166812,1,0.520042094907679,0.0625,0,0.018,37.846,0.12,264,33,5005,0.75499,0.56625,0.113633181773635,0.2575,0.458405622004916
"2926",5967,0.230457832603349,0.0625,0.125,0.5,0.7194,0.933164019180112,1,0.931166868796778,0.25,0,0.018,0,0.12,156,33,7028,0.73649,1.2825,0.230015527426178,0.1975,0.277012119384178
"2927",5968,0.91917741991745,0.0625,0.125,0.5,0.7645,0.346579020762544,0,0.570657891372454,0.5,0,0.074,0,0.12,264,33,2645,0.81477,0.9575,0.100676284624107,3.18,4.38629032978243
"2928",5969,0.529996708209781,0.0625,0.0625,0.5,0.2121,0.934278481948713,1,0.596023093026474,0.125,0,0.074,16.786824,0.12,42,33,3169,0.71361,0.95875,0.092185759668803,1.37625,0.519283503630586
"2929",5970,0.13917867595186,0.0625,0.0625,0.5,0.668,0.625418783939198,0,0.649475289645564,0.25,0,0.074,1.006545,0.12,101,33,2466,0.797,0.95125,0.093264217606295,0.46875,0.772480929029504
"2930",5971,0.372006726029209,0.0625,0.0625,0.5,0.0294,0.099749552166718,1,0.839426474183953,0.25,0,0.018,35.076,0.12,134,33,7474,0.79663,0.925,0.214009345590327,1.02625,0.939132388354881
"2931",5972,0.37751264302774,0.0625,0.125,0.5,0.1347,0.348972971871012,1,0.144921107972408,0.125,0,0.075,53.538,0.12,251,33,7548,0.73526,0.8775,0.193298436916302,0.7,0.550428404582675
"2932",5973,0.19144473434396,0.0625,0.0625,0.5,0.5575,0.567925103042133,1,0.494509173486054,0.125,0,0.018,0,0.12,131,33,6107,0.71759,1.32125,0.663549707471651,0.34,0.267688518351353
"2933",5974,0.379122967356499,0.0625,0.0625,1,0.0106,0.827255351602053,1,0.124026741452688,0.0625,0,0.076,30.461,0.12,24,64,3970,0.76646,0.51,0.153343684950785,0.685,0.54897306725506
"2934",5975,0.889408925209842,0.0625,0.125,0.5,0.4955,0.130297612384554,1,0.253581379463067,0.0625,0,0.018,39.692,0.12,180,33,6901,0.77233,0.85625,0.20177338773981,0.05875,0.166170093578839
"2935",5976,0.920529249587251,0.0625,0.125,0.5,0.8931,0.62642984688584,0,0.357294134013603,0.0625,0,0.074,0,0.12,160,33,6355,0.73453,3.4825,1.34652727944357,0.8,0.565685424949238
"2936",5977,0.543571688372907,0.0625,0.0625,0.5,0.1777,0.967129669497809,0,0.906929018050622,0.125,0,0.076,0,0.12,126,33,4438,0.75715,1.53625,0.185621542776847,0.245,0.45058691883872
"2937",5978,0.082604453416284,0.0625,0.125,0.5,0.0234,0.764417830632661,0,0.496370898740291,0.0625,0,0.074,24,0.12,295,33,5150,0.77313,0.87875,0.169910690826513,0.5375,0.64437677531971
"2938",5979,0.427570598823584,0.0625,0.125,0.5,0.7051,0.55499751580027,0,0.417623427343284,0.125,0,0.018,0,0.12,182,33,7839,0.76679,1.12875,0.176103662653562,0.98,1.33770592540257
"2939",5980,0.806091436525739,0.0625,0.0625,0.5,0.7557,0.536322757130775,1,0.660325198379688,0.0625,0,0.074,21.23,0.12,91,33,3257,0.84823,0.65,0.251168696866696,0.25,0.707106781186548
"2940",5981,0.923856607804746,0.0625,0.125,1,0.4664,0.867767059167806,0,0.896976284968734,0.125,0,0.018,23.076,0.12,173,64,5385,0.75783,0.655,0.14638501094228,0.33125,0.498037218918999
"2941",5982,0.213088077166668,0.0625,0.125,1,0.0081,0.479304772804663,1,0.684070019665765,0.0625,0,0.018,6.461,0.12,163,64,6178,0.75068,0.725,0.150332963783729,0.31,0.31604701277771
"2942",5983,0.962198077986298,0.0625,0.0625,1,0.7255,0.793089362133833,1,0.427268454728186,0.0625,0,0.074,8.307,0.12,162,64,3466,0.74541,0.78625,0.352984722453698,0.2875,0.532346557369217
"2943",5984,0.391728698439945,0.0625,0.125,1,0.6013,0.146695287735986,1,0.844854694918935,0.0625,0,0.018,8.307,0.12,242,64,7255,0.83265,0.94625,0.231018706725545,0.0725,0.097357955137582
"2944",5985,0.637446058685433,0.0625,0.0625,0.5,0.1314,0.679286978231521,1,0.306693685195426,0.125,0,0.074,35.076,0.12,19,33,2442,0.73445,0.2425,0.05548487567411,0.255,0.351933435264601
"2945",5986,0.451009322139676,0.0625,0.0625,1,0.0916,0.811196108225849,1,0.08505223349365,0.0625,0,0.018,14.769,0.12,271,64,3821,0.76111,0.42,0.098850536525749,0.63875,0.876249108416094
"2946",5987,0.556629228457614,0.0625,0.0625,0.5,0.9916,0.576533510697832,1,0.140963101750102,0.125,0,0.077,52.615,0.12,83,33,4788,0,0.70875,0.205595824026518,0.0075,0.013887301496588
"2947",5988,0.232696160383236,0.0625,0.0625,1,0.9893,0.552720338091295,1,0.231360426138824,0.0625,0,0.074,16.624563,0.12,88,64,3744,0.73637,1.53625,0.187992211084852,0.27,0.315956597380987
"2948",5989,0.262713729855958,0.0625,0.125,1,0.1016,0.994671077730481,1,0.272527860198467,0.0625,0,0.074,14.615,0.12,203,64,5070,0.72864,2.105,0.262134098724841,0.32125,0.579493313162456
"2949",5990,0.270557999180694,0.0625,0.125,1,0.8237,0.443697084221717,1,0.404797583415939,0.125,0,0.018,0,0.12,269,64,4267,0.72662,1.56,0.17936395560822,0.4975,0.564794526480965
"2950",5991,0.501316160963251,0.0625,0.0625,1,0.3532,0.015518868337931,1,0.03459766087004,0.125,0,0.018,11.538,0.12,120,64,4103,0.74037,1.53875,0.212026784022342,0.495,1.02771591405407
"2951",5992,0.920267619532817,0.0625,0.125,1,0.1841,0.819114223320533,1,0.33903116233174,0.125,0,0.018,8.461,0.12,145,64,4042,0.75125,1.55625,0.198201737054519,0.46,0.971508400081323
"2952",5993,0.432381030682223,0.0625,0.125,1,0.0253,0.887069059564255,1,0.58216334908874,0.25,0,0.076,31.538,0.12,142,64,4280,0.77244,1.70875,0.217284375876409,0.3575,0.752666687755704
"2953",5994,0.284765780533234,0.0625,0.125,1,0.3272,0.441365801826122,0,0.388079308906487,0.125,0,0.074,19.384,0.12,259,64,3071,0.79245,0.5175,0.090672093675114,0.98875,1.0556844428413
"2954",5995,0.369896030864904,0.0625,0.0625,0.5,0.1536,0.943729682248199,0,0.390192516504582,0.125,0,0.074,7.948,0.12,74,33,2959,0.82201,0.26125,0.069577808449041,0.80375,0.852759177192315
"2955",5996,0.069243997615353,0.0625,0.125,1,0.1759,0.828460547930404,1,0.487977837474577,0.25,0,0.018,55.384,0.12,140,64,3316,0.77329,0.73875,0.338418063516541,0.27375,0.474159029982859
"2956",5997,0.040160488922501,0.0625,0.125,1,0.8898,0.361271214526529,1,0.64183948969874,0.0625,0,0.074,64.615,0.12,210,64,6395,0.84535,0.81,0.223223142681424,0.5575,0.579106454561064
"2957",5998,0.003174005278818,0.0625,0.125,1,0.181,0.506869326670831,1,0.559167913782884,0.0625,0,0.074,9.23,0.12,142,64,3921,0.7246,0.455,0.121302455516307,0.2725,0.368578349879642
"2958",5999,0.966520029347552,0.0625,0.25,1,0.8897,0.380393961190357,1,0.212406835594725,0.25,0,0.018,20.307,0.12,369,64,6048,0.81904,0.72875,0.197949308085248,1.04625,1.17718717409643
"2959",6000,0.185150419354522,0.0625,0.125,1,0.8996,0.627969361951334,1,0.752665115293385,0.125,0,0.018,43.384,0.12,148,64,4623,0.82496,0.87625,0.267791896815419,0.6825,0.735289058806127
"2960",6001,0.6651204502421,0.0625,0.0625,0.5,0.6306,0.844683999916974,1,0.351004184365069,0.0625,0,0.018,36,0.12,98,33,2513,0.7916,0.4825,0.148972672470011,0.11125,0.202938238317545
"2961",6002,0.069445172045574,0.0625,0.0625,1,0.2443,0.45382489139316,1,0.372083544381805,0.0625,0,0.074,5.89681,0.12,115,64,3013,0.75622,1.13875,0.160573748076789,1.14375,0.713080590516548
"2962",6003,0.590230607676216,0.0625,0.0625,1,0.3993,0.947659508099259,1,0.982021358890894,0.0625,0,0.018,10,0.12,112,64,4698,0.74671,1.82875,0.227999843358342,1.625,1.52994864526325
"2963",6004,0.55158003609204,0.0625,0.0625,1,0.9377,0.781670453449956,1,0.868721648980115,0.0625,0,0.074,4.615,0.12,59,64,3187,0.72206,1.215,0.145602197785607,0.48375,0.769581286897529
"2964",6005,0.699308276033217,0.0625,0.0625,1,0.6783,0.615233715324341,1,0.01260368478801,0.0625,0,0.018,5.384,0.12,60,64,3243,0.73471,1.19,0.155103651978743,0.52625,0.990280443683938
"2965",6006,0.308351048976984,0.0625,0.0625,1,0.6247,0.070885825071934,1,0.017042176761524,0.0625,0,0.074,19.12,0.12,81,64,4210,0.7216,1.69875,0.235519941527555,0.55,0.864721259795812
"2966",6007,0.601713096993701,0.0625,0.0625,0.5,0.3043,0.136427683143085,0,0.340254644460658,0.125,0,0.018,0,0.12,24,33,4637,0.7142,1.22125,0.144660933614732,1.285,1.15123536131534
"2967",6008,0.419033505016126,0.0625,0.0625,0.5,0.5879,0.982339421638942,0,0.324712261112705,0.0625,0,0.074,0,0.12,72,33,5002,0.6699,0.86125,0.073763618597324,1.46125,1.35151171973144
"2968",6009,0.95743232606804,0.0625,0.0625,0.5,0.4978,0.50643950558661,0,0.131018726648617,0.0625,0,0.018,0,0.12,66,33,4351,0.66384,1.07,0.121772621835006,1.25,1.16496474502144
"2969",6010,0.772167545588298,0.0625,0.0625,0.5,0.3467,0.176051874728325,0,0.757866788940085,0.25,0,1,0,0.12,61,33,5097,0.67578,1.78375,0.553429244412896,1.25,1.16496474502144
"2970",6011,0.580116343205008,0.0625,0.125,0.5,0.9253,0.379620335665529,0,0.247128486333769,0.125,0,0.018,0,0.12,234,33,5242,0.76747,0.41375,0.095309645741806,0.9025,0.754638040008964
"2971",6012,0.100639202601123,0.0625,0.125,1,0.8054,0.647259654071194,0,0.36781796175549,0.0625,0,0.018,0,0.12,245,64,6888,0.72073,0.615,0.145209208680835,0.46875,0.632013505732727
"2972",6013,0.881975177304519,0.0625,0.125,1,0.4665,0.557407273293203,0,0.855336014123317,0.125,0,0.074,0,0.12,170,64,7698,0.74353,0.725,0.209352744019684,0.46625,0.374430519970948
"2973",6014,0.265808520774257,0.0625,0.25,1,0.9734,0.636222394498698,1,0.871414832838927,0.0625,0,0.075,31.384,0.12,326,64,6274,0,0.78125,0.203711104964148,0.61875,0.637863341835179
"2974",6015,0.864184278930571,0.0625,0.0625,1,0.4734,0.139835900053128,1,0.459230425688303,0.0625,0,0.074,51.692,0.12,137,64,4562,0.82793,1.125,0.205008710616333,1.09875,1.2916040691437
"2975",6016,0.795807244382462,0.0625,0.0625,1,0.0583,0.866104151154386,1,0.059271459175319,0.0625,0,0.074,38.769,0.12,106,64,2648,0.86455,0.86,0.188072934180941,0.46875,0.670169221700225
"2976",6017,0.927684826931639,0.0625,0.0625,1,0.546,0.760325529971193,1,0.350719200128258,0.0625,0,0.074,12,0.12,79,64,2518,0.86599,0.85,0.171464281994822,0.70125,1.01596453115816
"2977",6018,0.067300000722579,0.0625,0.125,1,0.2743,0.699683296327029,1,0.242184980859914,0.0625,0,0.074,28.615,0.12,182,64,4245,0.79267,1.26625,0.271973606912771,2.68,3.1425785590817
"2978",6019,0.929869792048944,0.0625,0.0625,1,0.4905,0.160676050258862,1,0.505777158630035,0.0625,0,0.074,8.307,0.12,140,64,3099,0.86582,1.37,0.229284601688443,3.42,3.15644465453504
"2979",6020,0.548321567378579,0.0625,0.0625,1,0.2872,0.406090990776952,1,0.902210250843195,0.0625,0,0.074,7.384,0.12,53,64,3144,0,1.29125,0.162431304160956,2.12375,1.69478980997645
"2980",6021,0.323826289977155,0.0625,0.0625,1,0.0364,0.39705037594484,1,0.025583450217533,0.0625,0,0.018,0,0.12,92,64,2543,0.7654,1.06,0.15638779638176,0.48625,0.363276262446561
"2981",6022,0.662296192774011,0.0625,0.0625,1,0.0596,0.479707394510704,1,0.33172619600103,0.0625,0,0.018,7.372189,0.12,91,64,5172,0.7241,1.9625,0.270383325774988,3.02125,2.48909299315462
"2982",6023,0.864111892345944,0.0625,0.0625,1,0.0284,0.823912864255725,1,0.323332614354616,0.0625,0,0.074,3.076,0.12,35,64,2718,0.72572,0.99625,0.124663833683115,2.87,1.74767600789489
"2983",6024,0.065827368149274,0.0625,0.0625,1,0.805,0.547808124609261,1,0.232974803339828,0.0625,0,0.074,5.846,0.12,99,64,2651,0.75872,1.02625,0.150990775498751,4.045,1.91803470845998
"2984",6025,0.542290057729511,0.0625,0.125,1,0.3415,0.184241743950563,1,0.624379052973298,0.0625,0,0.074,11.076,0.12,336,64,4901,0.77623,8.6875,5.49264118096723,0.56,0.72773621594641
"2985",6026,0.44396007498032,0.0625,0.0625,1,0.6738,0.11179541799451,1,0.95414736397746,0.0625,0,0.074,14.769,0.12,66,64,2021,0.84062,3.9325,2.17735586696997,0.64875,1.03314274356036
"2986",6027,0.990005097505415,0.0625,0.125,1,0.6344,0.601653418401168,1,0.555094295869724,0.0625,0,0.074,0.923,0.12,180,64,3260,0,6.98625,4.18475784416323,0.08,0.053184315625675
"2987",6028,0.927099240566482,0.0625,0.0625,1,0.4065,0.765222291029313,1,0.876395232361828,0.0625,0,0.018,62.769,0.12,4,64,2737,0.78641,0.8825,0.172191753577225,2.79375,2.38726943538907
"2988",6029,0.373641100123744,0.0625,0.0625,1,0.3057,0.413097176974046,1,0.690491045523894,0.0625,0,0.074,0,0.12,130,64,3160,0.83473,1.2875,0.194036079119324,6.7625,6.5608552360627
"2989",6030,0.558022315280917,0.0625,0.125,1,0.4804,0.624643054795,1,0.931370780679816,0.0625,0,0.018,22.549286,0.12,191,64,3796,0.83891,1.36,0.172874851513207,6.6175,5.78233208020036
"2990",6031,0.835322580376602,0.0625,0.125,1,0.7215,0.666552694941146,1,0.843933995024083,0.0625,0,0.074,10.153,0.12,304,64,4493,0.75732,1.695,0.21145752697477,5.625,4.80884601541784
"2991",6032,0.130158632820921,0.0625,0.0625,0.5,0.2169,0.360269190491373,1,0.674534141637243,0.0625,0,0.074,186.013093,0.12,70,33,804,0.68926,0.3525,0.020528725518857,3.97125,2.35848279014891
"2992",6033,0.629219500000553,0.0625,0.25,0.5,0.107,0.216419351025365,1,0.645097064711612,0.0625,0,0.075,121.774554,0.12,452,33,5625,0.69023,1.97375,0.270287545297331,0.5175,0.922461768468328
"2993",6034,0.677381002264775,0.0625,0.0625,0.5,0.0476,0.274147588432032,1,0.916666431984194,0.0625,0,0.074,0,0.12,53,33,1768,0.81496,0.365,0.113010745380378,0.0075,0.013887301496588
"2994",6035,0.909725439624492,0.0625,0.0625,0.5,0.2363,0.957971193611409,1,0.369713026016391,0.0625,0,1,0,0.12,47,33,1855,0.84369,0.44,0.14142135623731,0,0
"2995",6036,0.593083944974374,0.0625,0.0625,0.5,0.9201,0.341252745172833,0,0.789482575800663,0.0625,0,0.018,0.810067,0.12,31,33,3631,0.82362,1.415,0.170629088124758,0.3825,0.524370370744082
"2996",6037,0.361545461260891,0.0625,0.125,0.5,0.8337,0.367781306987462,1,0.343362177428397,0.0625,0,0.125,5.469556,0.12,167,33,995,0.60049,0.27375,0.022638462845344,1.91875,2.70831754574153
"2997",6038,0.789048322118235,0.0625,0.0625,0.5,0.0055,0.322923230331285,0,0.736745411224814,0.0625,0,0.074,73.846,0.12,14,33,380,0.79028,0.04,0.007559289460185,0.155,0.274746636532123
"2998",6039,0.831050915407891,0.0625,0.0625,0.5,0.7646,0.31806509724709,0,0.927606014298788,0.0625,0,0.074,21.23,0.12,126,33,5093,0.79319,0.4775,0.068608620866061,0.07,0.099139151845128
"2999",6040,0.496931088039822,0.0625,0.125,0.5,0.4881,0.150839269332399,0,0.312397919266729,0.0625,0,0.074,0,0.12,148,33,2133,0.87191,0.78,0.069282032302755,4.23125,6.13281207347587
"3000",6041,0.151460092812348,0.0625,0.125,0.5,0.6376,0.476678071500099,0,0.759682175167512,0.0625,0,0.018,1.23,0.12,168,33,3027,0.85635,1.15,0.148612631649246,0.11375,0.084335638967165
"3001",6042,0.198571973130773,0.0625,0.0625,0.5,0.2635,0.639966940016369,0,0.724231482247662,0.0625,0,0.074,1.076,0.12,132,33,2475,0.82054,0.9225,0.089880873541435,0.53625,0.85438260917293
"3002",6043,0.420988314352661,0.0625,0.0625,0.5,0.6109,0.80517181166497,0,0.649399746389453,0.0625,0,1,0,0.12,53,33,1259,0.80718,0.44125,0.043239366983605,0.1375,0.254600527437452
"3003",6044,0.06374015012562,0.0625,0.0625,0.5,0.9093,0.555612156907883,0,0.465770849669029,0.0625,0,0.018,0,0.12,154,33,6765,0.77976,2.35125,0.318273803957713,0.2925,0.394814603869426
"3004",6045,0.224825629127023,0.0625,0.0625,0.5,0.7869,0.443474237853298,0,0.102786793880063,0.0625,0,0.018,6.461,0.12,58,33,1649,0.79552,0.29,0.110194633003868,0.715,0.735371626166953
"3005",6046,0.016329792517127,0.0625,0.125,1,0.8494,0.313682297854051,0,0.051198275955149,0.25,0,0.074,44.307,0.12,189,64,5099,0.81093,0.52375,0.135006613594615,0.7225,0.801333709690111
"3006",6047,0.654763507924851,0.0625,0.0625,1,0.748,0.504678890355328,0,0.49188436292846,0.0625,0,0.018,0,0.12,74,64,7376,0.73226,1.3,0.12861903880397,1.65125,2.12588426979726
"3007",6048,0.196491313607463,0.0625,0.0625,1,0.7272,0.400800504873593,0,0.622173619159707,0.0625,0,0.018,0,0.12,140,64,6282,0.70037,1.23875,0.128778602925442,0.7475,1.38410104915997
"3008",6049,0.383944796749557,0.0625,0.0625,1,0.8602,0.898875142951328,1,0.074641059070887,0.0625,0,0.074,0,0.12,109,64,2835,0.86834,1.14,0.166132477258363,6.33625,5.60527031972079
"3009",6050,0.128212548005127,0.0625,0.0625,1,0.4064,0.447063573581094,1,0.001726943918095,0.25,0,1,0,0.12,72,64,1814,0.76001,0.8125,0.095131487952202,5.65,4.75406592898572
"3010",6051,0.735440701228082,0.0625,0.0625,0.5,0.3097,0.450712748209847,0,0.5474293946358,0.125,0,0,9.538,0,0,33,0,0,0,0,0.855,0.795361553005927
"3011",6052,0.437471937989338,0.0625,0.125,0.5,0.7697,0.367829838304459,0,0.381848084866714,0.0625,0,0.074,2,0.12,146,33,3211,0.87248,0.675,0.084852813742385,0.32375,0.300757971037938
"3012",6053,0.603821364917227,0.0625,0.25,0.5,0.6765,0.839970368100251,0,0.533996409182608,0.0625,0,0.074,3.538,0.12,322,33,6809,0.78621,2.32875,1.45491715522618,0.51,0.269814751264641
"3013",6054,0.303915109695432,0.0625,0.25,0.5,0.3898,0.430386800582185,0,0.098517041281354,0.0625,0,0.018,0,0.12,407,33,4415,0.86015,1.68875,0.165394549918844,0,0
"3014",6055,0.907809501174944,0.0625,0.0625,0.5,0.1986,0.878319726933784,1,0.785615316844164,0.0625,0,1,0,0.12,51,33,3085,0.83797,1.1525,0.112979138403007,0.0125,0.023145502494314
"3015",6056,0.745881709283803,0.0625,0.125,0.5,0.9044,0.682426409626863,1,0.342031773518615,0.125,0,0.074,0,0.12,154,33,2880,0.82134,1.395,0.18213025166465,0,0
"3016",6057,0.078123847641095,0.0625,0.0625,0.5,0.983,0.850203364581449,1,0.084450430000175,0.25,0,0.074,17.538,0.12,82,33,1083,0.81482,0.515,0.072308861341964,0.0075,0.021213203435596
"3017",6058,0.350984189601603,0.0625,0.0625,0.5,0.5965,0.971502087703711,0,0.232613427826572,0.25,0,0.018,30.461,0.12,12,33,1633,0.75263,0.245,0.032071349029491,0.14,0.259229627936314
"3018",6059,0.869067139569335,0.0625,0.0625,0.5,0.5654,0.723070481460074,0,0.381902497910809,0.0625,0,0.31,102.419536,0.06,112,33,401,0.61584,0.03875,0.008345229603963,5.49625,3.26148054679817
"3019",6060,0.076915051783878,0.0625,0.0625,0.5,0.0146,0.652482101304303,0,0.972496431315009,0.0625,0,0.074,2.971909,0.12,84,33,1714,0.87582,0.45,0.038913824205361,4,5.76727467204893
"3020",6061,0.093329740606998,0.0625,0.0625,0.5,0.9671,0.935523626045127,0,0.089517754512108,0.0625,0,0.074,1.5228,0.12,104,33,1477,0.83615,0.37625,0.037772817134624,4.15,5.99196366573
"3021",6062,0.714655203061853,0.0625,0.125,0.5,0.9945,0.646302747045765,0,0.263982303964236,0.0625,0,0.074,24.615,1,173,33,1622,0.83752,0.49625,0.399103906985923,4.07625,2.1642612563446
"3022",6063,0.430021172938568,0.0625,0.0625,1,0.29,0.56394089778817,0,0.176212995323309,0.0625,0,0.074,11.692,1,34,64,1655,0.88206,0.43,0.306174553388842,4.5,2.39045721866879
"3023",6064,0.706565841505856,0.0625,0.0625,1,0.3446,0.475942716077614,0,0.043665359936456,0.5,0,0.074,22.153,1,85,64,1329,0.9011,0.345,0.25668212693079,4.5,2.39045721866879
"3024",6065,0.840523127308336,0.0625,0.25,1,0.3862,0.606818873496341,0,0.548327974866647,0.0625,0,0.074,31.384,1,474,64,3756,0.81256,0.93125,0.664496318381718,3.4125,1.8131641640277
"3025",6066,0.457239712867257,0.0625,0.25,1,0.2426,0.045197168515748,0,0.619555881538392,0.0625,0,0.074,31.86149,1,462,64,4008,0.82163,1.02625,0.785728733633398,2.46125,1.29636235564863
"3026",6067,0.957014874502031,0.0625,0.25,1,0.5994,0.269665122660535,0,0.754686219756072,0.0625,0,0.018,35.673529,1,538,64,3852,0.7824,1.03625,0.537266560603633,0.58625,1.01521197645756
"3027",6068,0.40053813574065,0.0625,0.25,1,0.2293,0.004589773155676,0,0.307776584087818,0.0625,0,0.018,79.598,1,496,64,2965,0.76475,0.75125,0.333056730474383,0.58,0.596561576273325
"3028",6069,0.693065679007591,0.0625,0.0625,1,0.6325,0.711254813027549,0,0.037980627613672,0.0625,0,0.074,8.5432,1,65,64,2262,0.9369,0.65,0.265599053354595,4.41625,4.00513219863857
"3029",6070,0.116507779820411,0.0625,0.125,1,0.9954,0.749076412462571,1,0.662237499640525,0.0625,0,0.018,18.9375,1,210,64,3411,0.86221,1.115,0.532916503778969,2,1.30930734141595
"3030",6071,0.10596848042317,0.0625,0.5,1,0.6185,0.145356102528255,1,0.625115811232661,0.0625,0,0.075,8.076,1,704,64,7058,0.80754,2.09125,0.949006058990142,1.9925,1.30494389589307
"3031",6072,0.549196764307733,0.0625,0.0625,1,0.7286,0.71123980905412,0,0.482070189774058,0.0625,0,0.074,14.525784,1,299,64,1383,0.87853,0.13,0.02,0.335,0.506472393832365
"3032",6073,0.757312896238382,0.0625,0.125,1,0.8119,0.888244648868522,0,0.056095282160372,0.0625,0,0.074,1.764722,1,188,64,1822,0.83016,0.5,0.383331262934367,0.425,0.635002812142255
"3033",6074,0.781172303286916,0.0625,0.125,1,0.0984,0.053787163539908,0,0.901775015149446,0.0625,0,1,27.257929,1,357,64,2645,0.82315,0.63625,0.455033358274816,1.305,0.934130611852539
"3034",6075,0.344316663997345,0.0625,0.125,1,0.0858,0.967682908672111,0,0.598703137807011,0.0625,0,0.018,1.791892,1,358,64,2385,0.81723,0.6175,0.481893586356395,1.225,0.704455209972318
"3035",6076,0.236183788642294,0.0625,0.25,1,0.1896,0.467857025555243,0,0.476244556524543,0.0625,0,0.018,17.271158,1,526,64,5125,0.82607,1.40375,1.08654021686137,0.4525,0.49276914328256
"3036",6077,0.290524507300417,0.0625,0.125,1,0.6284,0.655628972742386,0,0.675375070599947,0.0625,0,0.074,71,1,204,64,2850,0.84301,0.77875,0.572474266421021,3.12625,2.30952646661605
"3037",6078,0.797840663383338,0.0625,0.0625,1,0.3992,0.076558745901525,0,0.517256263748939,0.0625,0,0.074,21.846,1,149,64,2085,0.90488,0.6825,0.281615239035715,4.875,4.70372193055669
"3038",6079,0.997374395444747,0.0625,0.25,1,0.7051,0.401685938540322,0,0.116237659713135,0.0625,0,0.018,8.307,1,427,64,3205,0.81421,0.92,0.396988664825584,4.4975,4.34116755197098
"3039",6080,0.477717413154324,0.0625,0.0625,0.5,0.7873,0.174282726878315,0,0.441575598491469,0.0625,0,0.074,18.296179,1,64,33,1615,0.86671,0.4225,0.17018897060117,4.7225,4.46879577898629
"3040",6081,0.045897369621138,0.0625,0.25,0.5,0.6701,0.305852698835548,1,0.274840022778182,0.0625,0,0.074,2.73435,1,407,33,5729,0.87423,1.455,0.617853426908726,1.02375,0.761594896066331
"3041",6082,0.294117267049952,0.0625,0.5,0.5,0.6531,0.181535244646688,1,0.694445964545842,0.125,0,0.018,3.594842,1,597,33,6275,0.85586,1.515,0.572712842531054,1.325,0.967692395045332
