X,Y,SP_ID,AGEB_ID,CVEGEO,antiguedad,abastecimi,capacidad,cal_agua,contaminat,crec_urb,desp_agua,desv_agua,efic_serv,elevacion,escasez,falla_in,Falta_in,falta_dren,gasto,health,ingreso,monto,obstruc,pet_del_dr,pet_usr_d,poblacion,ponding,pres_hid,CM,estado,municipio,KMEANS5,PRECIP,ACUIF
-99.2170613697835,19.3272582401355,4088,7130,"""900800010086""",64,193,0.16,92,50,100,1,0,54,0.1,0.0625,0.54,0.0601,0.018,12.923,0.17875,0.87738,77,12,0.52,0,3346,3.46625,46,0,9,8,4,881,2
-99.2482605078548,19.3253968103593,4089,7131,"""900800010090""",18,31,0.1,65,74,100,46,0,59,0.3,0.0625,0.132,0.0431,0.018,0,1.14125,0.71265,62,16,0.52,0,6457,0.0425,38,0,9,8,0,953,2
-99.2437865068839,19.3260764103454,4090,7132,"""900800010103""",18,21,0.03,5,17,100,28,0,57,0.3,0.0625,0.132,0.0106,0.018,0,1.01875,0.73453,17,43,0.52,0,5974,0.64375,59,0,9,8,0,939,2
-99.2310773049067,19.3257800324954,4091,7133,"""900800010118""",33,151,0.17,32,72,100,31,0,63,0.2,0.0625,0.268,0.0138,0.074,5.384,0.2475,0.931,10,95,0.52,0,4979,4.96875,86,0,9,8,4,911,2
-99.2246954281741,19.3244857724275,4092,7134,"""900800010122""",64,90,0.25,89,23,100,39,0,2,0.2,0.0625,0.539,0.0092,0.018,0,0.125,0.8483,86,34,0.52,0,1906,2.2125,33,0,9,8,4,898,2
-99.2487928971587,19.3194018444402,4093,7135,"""900800010137""",18,101,9999,57,39,100,40,0,81,0.4,0.0625,0.135,0.0264,0.074,2.153,1.48625,0.6773,0,92,0.52,0,7797,0.1625,38,0.001227,9,8,0,963,2
-99.2441046325638,19.3222040822004,4094,7136,"""900800010141""",18,59,0.16,4,74,100,61,0,12,0.3,0.0625,0.132,0.0297,0.018,0.538,0.82,0.74124,97,77,0.52,0,4769,0.62,77,0,9,8,0,942,2
-99.240284552859,19.3230392096999,4095,7137,"""900800010156""",18,108,0.12,36,25,100,8,0,78,0.3,0.0625,0.133,0.0121,0.077,0,0.68875,0.69202,15,22,0.52,0.4,3905,1.51125,92,0,9,8,0,933,2
-99.2356859427328,19.3195049439351,4096,7138,"""900800010160""",64,91,0.2,40,86,100,9,0,14,0.2,0.0625,0.537,0.0058,0.018,0.538,0.24625,0.84615,27,28,0.52,0,4199,2.57875,85,0,9,8,4,926,2
-99.2287715319505,19.3214333785257,4097,7139,"""900800010175""",33,69,0.1,55,62,100,57,0,85,0.2,0.0625,0.269,0.0139,0.074,0,0.07875,0.86987,100,16,0.52,0,1305,2.22625,87,0,9,8,4,909,2
-99.2281688325437,19.3173941977173,4098,7140,"""090080001018A""",33,57,0.08,69,94,100,21,0,90,0.2,0.0625,0.268,0.1926,0.074,0,0.15125,0.79579,72,15,0.52,0,2306,0.33625,27,0,9,8,4,911,2
-99.224218248443,19.3191483752943,4099,7141,"""900800010194""",33,67,0.15,44,62,100,12,0,5,0.2,0.0625,0.268,0.022,0.018,1.565636,0.21875,0.85609,70,25,0.52,0,3144,2.29,37,0,9,8,4,901,2
-99.2453978321011,19.3165015889332,4100,7142,"""900800010207""",33,9,0.04,39,75,100,20,0,85,0.3,0.0625,0.269,0.0197,0.075,1.615,0.53125,0.74323,27,74,0.52,0.2,5042,0.47625,45,0,9,8,0,953,2
-99.2402511235862,19.3169897880212,4101,7143,"""900800010211""",33,75,0.14,69,84,100,29,0,39,0.3,0.0625,0.267,0.0099,0.018,1.076,0.385,0.78233,13,67,0.52,0,6008,0.26125,62,0,9,8,0,938,2
-99.2496634090018,19.3113203067674,4102,7144,"""900800010226""",33,56,0.35,21,18,100,8,0,24,0.4,0.0625,0.268,0.0304,0.018,0,0.45375,0.74804,37,32,0.52,0,3996,0.09125,25,0,9,8,0,970,2
-99.2466145366299,19.310847433221,4103,7145,"""900800010230""",33,91,0.26,89,58,100,68,0,65,0.3,1,0.268,0.0233,0.018,1.615,0.51875,0.76789,100,48,0.52,0,4586,0.12125,75,0,9,8,0,959,2
-99.2432848733596,19.3128349665194,4104,7146,"""900800010245""",33,11,0.23,49,45,100,73,0,21,0.3,1,0.268,0.0536,0.074,0,0.295,0.82031,72,0,0.52,0,2812,0.12375,39,0,9,8,4,950,2
-99.2380920769239,19.3109632165663,4105,7147,"""090080001025A""",33,131,0.14,42,93,100,31,0,32,0.3,1,0.266,0.0214,0.078,0,0.2925,0.84836,35,36,0.52,0.5,3645,0.40375,81,0,9,8,4,938,2
-99.2326680884533,19.3141131031021,4106,7148,"""900800010264""",33,76,0.12,94,32,100,2,0,92,0.2,1,0.268,0.0158,0.075,0,0.375,0.79854,10,90,0.52,0.2,5735,0.2575,92,0,9,8,0,925,2
-99.2237967599296,19.3137141013404,4107,7149,"""900800010283""",33,284,0.19,60,19,100,17,0,12,0.2,0.0625,0.268,0.0087,0.018,1.23,0.3025,0.83916,97,23,0.52,0,4644,1.01625,6,0,9,8,4,905,2
-99.2504001348957,19.3066658372783,4108,7150,"""900800010298""",33,4,0.11,82,78,100,13,0,76,0.4,0.0625,0.268,0.0055,0.074,12.923,0.23875,0.71421,32,54,0.52,0,2116,0.7325,77,0,9,8,4,973,2
-99.2457621718136,19.3060096741032,4109,7151,"""900800010300""",33,50,0.09,51,34,100,17,0,96,0.3,0.0625,0.267,0.007,0.075,0,0.7025,0.80204,0,61,0.52,0.2,6435,0.2925,73,0,9,8,0,959,2
-99.2439967785379,19.3030650392017,4110,7152,"""900800010315""",33,36,0.2,14,35,87.5,22,0,91,0.3,0.0625,0.268,0.0103,0.078,0.615,0.375,0.80201,58,9,0.52,0.5,3962,0.25625,58,0,9,8,0,957,2
-99.2368557051295,19.3069493053183,4111,7153,"""090080001032A""",33,56,0.01,19,20,100,33,0,73,0.3,0.0625,0.267,0.0197,1,0,0.43875,0.78978,1,42,0.52,0,5301,0.0325,56,0,9,8,0,939,2
-99.2322941941302,19.3076863977303,4112,7154,"""900800010334""",33,78,0.12,17,9,100,26,0,59,0.2,1,0.269,0.0084,0.074,0.153,0.23875,0.7603,27,33,0.52,0,2934,0.75375,43,0,9,8,4,929,2
-99.2403062944649,19.2979322751757,4113,7155,"""900800010349""",18,138,0.09,8,38,94.38,8,0,18,0.3,1,0.133,0.0237,0.076,0,0.64375,0.75355,1,4,0.52,0.3,9505,0.57375,32,0,9,8,0,956,2
-99.2352482232717,19.3022474432811,4114,7156,"""900800010353""",33,78,0.22,92,78,100,36,0.338,20,0.3,0.0625,0.267,0.0057,0.077,0.153,0.32875,0.76615,32,84,0.52,0.4,4037,0.6125,34,0,9,8,0,940,2
-99.2608975271981,19.3158252442061,4115,7157,"""900800010387""",18,93,9999,46,87,68.42,37,0,17,0.4,1,0.134,0.0153,1,0,1.17375,0.65376,78,61,0.52,0.3,10310,0.1925,90,0,9,8,0,991,2
-99.2633309317294,19.3089569514546,4116,7158,"""900800010404""",18,116,9999,60,48,89.58,75,0,50,0.5,1,0.134,0.0092,1,1.076,0.985,0.71357,57,46,0.52,0.2,8484,0,43,0,9,8,0,1002,2
-99.2565927664284,19.3017842677667,4117,7159,"""900800010423""",14,67,9999,74,16,39.13,77,0,34,0.4,0.0625,0.065,0.0215,1,0,0.8875,0.65549,63,45,0.52,0,8229,0.8375,70,0,9,8,1,992,2
-99.2684545128964,19.3095237605427,4118,7160,"""900800010438""",18,74,9999,41,34,82.93,85,0,0,0.5,1,0.135,0.014,1,0,0.35875,0.65787,21,81,0.52,0.5,5749,0.54375,58,0,9,8,0,1013,2
-99.2546989191738,19.2971945381768,4119,7161,"""900800010457""",9,1338,0.08,92,90,9.09,95,0,98,0.4,1,0.029,0.049,0.087,0,0.85,0.58079,84,39,0.52,1.5,6518,0.27375,42,0,9,8,1,989,2
-99.2461175136344,19.2912099829336,4120,7162,"""900800010461""",18,824,0,70,86,72.04,45,0,42,0.3,0.0625,0.13,0.1808,0.078,0,0.405,0.64303,52,7,0.52,0.5,6779,0.53125,73,0,9,8,0,975,2
-99.2477395482313,19.2707448081148,4121,7163,"""900800010476""",9,4157,9999,28,46,71.64,32,0,1,0.4,0.0625,0.03,0.0364,1,0,0.6125,0.52149,24,86,0.26,3.4,4718,0.6525,51,0,9,8,1,1003,2
-99.2293968334838,19.3106758386192,4122,7164,"""900800010495""",33,63,0.06,46,41,100,3,0,31,0.2,0.0625,0.268,0.0565,0.018,1.076,0.26,0.78278,72,11,0.52,0,3924,0.47625,40,0,9,8,0,919,2
-99.2282407056466,19.3081709927506,4123,7165,"""900800010508""",33,10,0.61,34,14,100,47,0,92,0.2,0.0625,0.267,0.0102,0.074,0,0.05875,0.93157,35,89,0.52,0,1153,0.04,43,0,9,8,4,919,2
-99.2562044392942,19.3218796377794,4124,7166,"""900800010512""",18,51,9999,89,68,85.19,36,0,68,0.4,0.0625,0.133,0.0041,1,0,0.69375,0.62849,2,29,0.52,0.2,8275,0.14625,26,0,9,8,0,976,2
-99.2525868848026,19.3212121594767,4125,7167,"""900800010527""",18,85,9999,11,8,100,55,0,96,0.4,0.0625,0.135,0.0237,0.076,0,0.68875,0.6281,25,47,0.52,0.3,8173,0.6225,0,0.000669,9,8,0,972,2
-99.2521485097304,19.3119571280326,4126,7168,"""900800010531""",18,42,0.02,26,37,100,55,0,1,0.4,0.0625,0.132,0.009,0.074,0,0.35,0.65096,99,24,0.52,0,4004,0.17875,81,0,9,8,0,975,2
-99.2535731996548,19.3149913231565,4127,7169,"""900800010546""",18,56,0.18,29,42,100,49,0,66,0.4,0.0625,0.135,0.0171,0.075,0,0.4775,0.66628,57,69,0.52,0.2,5576,0.06125,17,0.000502,9,8,0,979,2
-99.2559743415298,19.3100826573965,4128,7170,"""900800010550""",18,61,0.06,98,76,100,32,0,78,0.4,0.0625,0.135,0.0108,0.077,1.076,0.51625,0.68977,77,20,0.52,0.4,6090,0.36875,58,0,9,8,0,985,2
-99.2567426147374,19.306097102026,4129,7171,"""900800010565""",18,44,9999,72,34,100,55,0,7,0.4,0.0625,0.134,0.0462,0.018,15.076,0.4775,0.70934,73,35,0.52,0,4384,0.63375,88,0,9,8,0,988,2
-99.2630065430815,19.3011950579457,4130,7172,"""090080001057A""",14,3052,9999,30,3,1.75,23,0,54,0.5,0.0625,0.066,0.0274,1,3.769,0.84875,0.58873,98,12,0.26,0.7,8040,0.0775,17,0,9,8,1,1008,2
-99.2679633390748,19.3035449084966,4131,7173,"""900800010584""",14,47,9999,36,14,36,98,0,5,0.6,0.0625,0.069,0.0075,1,0,0.30625,0.63704,38,58,0.52,0,5076,0.07125,94,0.003989,9,8,1,1016,2
-99.2462544803003,19.2834376242644,4132,7174,"""900800010599""",9,1303,9999,71,4,4.35,23,0,70,0.4,0.0625,0.027,0.0355,1,0,0.07,0.444,6,19,0.26,3.2,1470,0.27375,94,0,9,8,1,982,2
-99.023015903348,19.1917416517874,4133,7175,"""900900010026""",9,174,0.02,8,91,53.85,28,0,14,0.2,0.0625,0.03,0.0086,0.086,0,0.29875,9999,40,48,0.52,1.3,3535,2.25375,19,0,9,9,3,812,2
-99.0291819975358,19.1979132094578,4134,7176,"""900900010308""",9,129,0.01,25,76,31.31,31,0,42,0.2,0.0625,0.029,0.0059,0.087,0,0.275,0.59649,63,69,0.52,1.5,3266,0.34,80,0,9,9,1,805,2
-99.0293996697243,19.1876868517628,4135,7177,"""900900010312""",9,344,9999,57,80,43.75,99,0,53,0.2,0.0625,0.031,0.0181,1,0,1.955,0.54513,52,91,0.52,5,4508,0.09625,19,0,9,9,1,827,2
-99.0192693151517,19.1954934170446,4136,7178,"""900900010327""",64,93,0.09,74,20,52.5,30,0,20,0.1,0.0625,0.537,0.0026,0.084,0,0.20125,0.55762,32,84,0.52,1.1,2320,0.32875,64,0,9,9,0,799,2
-99.0178639801998,19.1873424349963,4137,7179,"""900900010331""",18,77,0.08,63,45,55.56,97,0,41,0.2,0.0625,0.135,0,0.087,0,0.2275,0.54801,95,37,0.52,1.4,2741,0.7125,71,0,9,9,0,815,2
-99.0299657791798,19.2038022828845,4138,7180,"""900900010492""",9,32,9999,86,21,5.56,48,0,31,0.2,0.0625,0.03,0.0091,1,0,0.025,0.52142,95,66,0.52,9.5,334,0.755,62,0,9,9,1,797,2
-99.0173156198443,19.2028355028091,4139,7181,"""900900010505""",9,17,9999,75,33,0,57,1,1,0.2,0.0625,0.033,0.0083,1,0,0.05625,0.57446,98,57,0.52,2.6,662,0.86375,8,0,9,9,1,785,2
-99.0338886146237,19.1959865162245,4140,7182,"""900900010562""",14,73,9999,39,8,5.88,84,0,94,0.2,0.0625,0.063,0.012,1,0,0.0675,0.48065,73,62,0.52,2.3,908,0.97625,73,0,9,9,1,814,2
-98.9979243183709,19.2215350464577,4141,7183,"""900900110401""",18,312,9999,44,91,57.69,53,1,13,0,0.0625,0.14,0.0736,0.081,0,1.61375,0.68514,22,83,0.52,0.8,8910,5.33,95,0.009093,9,9,0,743,2
-98.9879864545431,19.2197382887361,4142,7184,"""900900110416""",9,68,0.16,93,25,30.23,33,1,63,0,0.0625,0.133,0.044,0.079,0,0.5375,0.68369,1,90,0.52,0.6,2975,5.13625,39,0.188312,9,9,1,739,2
-98.9976184022528,19.2125456129568,4143,7185,"""900900110420""",14,332,0.04,98,67,54.12,82,1,58,0,0.0625,0.079,0.088,0.077,0,1.2025,0.6849,33,2,0.52,0.4,6499,6.45375,80,0.022566,9,9,1,754,2
-98.9868829496904,19.2132379688776,4144,7186,"""900900110435""",9,244,0.03,17,11,45.98,10,1,39,0,0.0625,0.108,0.0565,0.079,0,0.92125,0.6488,69,82,0.52,0.6,5002,5.0675,39,0.142232,9,9,1,747,2
-98.9845304764092,19.2082546334334,4145,7187,"""090090011051A""",9,623,9999,85,40,0,33,0,87,0,0.0625,0.052,0.0082,1,0,0.1375,0.60819,83,87,0.26,5.6,711,2.2625,97,0.035816,9,9,1,752,2
-99.0040731139638,19.2221568192751,4146,7188,"""900900110543""",9,235,9999,44,94,0,39,0,44,0.1,0.0625,0.034,0.0256,1,0,0.05375,0.58316,35,99,0.26,4.1,300,1.01875,49,0.001757,9,9,1,749,2
-99.068854315819,19.2065919259726,4147,7189,"""090090015012A""",14,221,0.01,66,60,0.75,56,0,13,0.4,0.0625,0.063,0.0742,0.099,0,21.76125,0.63353,20,39,0.52,2.7,4340,1.8925,97,0,9,9,1,842,2
-99.0107415304541,19.1985821022919,4148,7190,"""900900170365""",14,139,0.08,50,82,2.07,80,1,90,0.1,0.0625,0.066,0.0081,0.102,0,0.3575,0.56174,63,77,0.52,3.1,4034,0.7175,91,0,9,9,1,784,2
-99.001681186223,19.1981729157352,4149,7191,"""090090017037A""",9,182,0.08,12,6,0,26,1,29,0.1,0.0625,0.034,0.036,0.082,0,2.1175,0.525,51,3,0.52,0.9,2773,2.46,73,0.000865,9,9,1,778,2
-99.0071261362332,19.1903871610427,4150,7192,"""900900170384""",9,235,0.05,26,50,0.93,75,1,47,0.1,0.0625,0.031,0.0161,0.118,0,2.27625,0.57389,47,55,0.52,4.8,3135,4.19,97,0,9,9,1,798,2
-98.9953476949369,19.1876742191122,4151,7193,"""900900170399""",9,73,9999,73,99,0,44,1,95,0.1,0.0625,0.031,0.0126,0.094,0,21.87,0.52434,37,10,0.52,2.2,1397,5.1225,54,0,9,9,1,798,2
-98.9967557016209,19.1928096206289,4152,7194,"""900900170558""",9,9,9999,69,100,0,98,1,100,0.1,0.0625,0.029,0,1,0,2.30625,0.48127,42,22,0.52,0,117,1.15875,91,0,9,9,1,785,2
-99.0706992355716,19.1887052182963,4153,7195,"""900900240191""",9,668,0.01,71,35,29.25,28,0,57,0.4,0.0625,0.029,0.009,0.087,0,2.67,0.58445,73,90,0.52,1.4,5302,3.73125,39,0,9,9,1,878,2
-99.078137642622,19.1848087592462,4154,7196,"""900900240204""",9,577,9999,48,71,18.89,2,0,78,0.6,0.0625,0.028,0.2338,1,0,2.42125,0.59217,55,56,0.52,0.4,4747,4.61,53,0,9,9,1,902,2
-99.0690183786776,19.181470392839,4155,7197,"""900900240219""",9,416,9999,52,16,21.28,63,0,73,0.5,0.0625,0.027,0,1,0,2,0.60837,5,56,0.52,0.5,4183,4.8,17,0,9,9,1,896,2
-99.0729521167663,19.1757424804592,4156,7198,"""900900240577""",9,683,9999,67,83,0,1,0,71,0.7,0.0625,0.026,0.0232,1,0,0.40375,0.34013,25,57,0.13,0,689,0.71625,89,0,9,9,1,920,2
-99.0620132449576,19.1843492216183,4157,7199,"""900900240581""",9,20,9999,43,9,0,2,0,2,0.5,0.0625,0.024,0.0068,1,0,0.19625,0.49144,11,42,0.52,0,355,0.22375,96,0,9,9,1,877,2
-99.0840857503444,19.1870043571413,4158,7200,"""900900240596""",9,94,9999,22,65,0,46,0,48,0.6,1,0.02,0.1452,1,0,0.08625,0,25,42,0.26,0,154,12.3325,8,0,9,9,1,905,2
-99.0750778112156,19.191808826139,4159,7201,"""900900240651""",6,21,9999,91,91,0,61,0,24,0.5,0.0625,0.004,0.0074,0.074,0,0.03,0.56872,0,38,0.26,0,77,1.54125,29,0,9,9,1,876,2
-99.051294371,19.2050907328523,4160,7202,"""090090029044A""",18,206,0.18,34,67,69.23,92,1,70,0.2,0.0625,0.131,0.0439,0.018,0,1.67875,0.5777,90,17,0.52,0,1507,6.1775,31,0,9,9,0,819,2
-99.0462738884642,19.2064768235977,4161,7203,"""900900290454""",9,80,0.08,21,17,36.54,46,1,79,0.2,0.0625,0.032,0.0015,0.086,0,1.705,0.52807,68,87,0.52,1.3,1342,2.81625,73,0,9,9,1,812,2
-99.0536754273623,19.1974615125945,4162,7204,"""900900290469""",18,88,0.01,79,36,50.72,18,1,28,0.2,0.0625,0.131,0.0123,1,0,3.05,0.50315,95,17,0.52,0.9,2664,1.2375,68,0,9,9,1,834,2
-99.0473383385728,19.1970257692692,4163,7205,"""900900290473""",9,158,9999,18,12,49.06,100,1,2,0.2,0.0625,0.028,0.0657,1,0,3.13375,0.47009,3,29,0.52,0.5,2691,0.33,32,0,9,9,1,829,2
-99.0573620758869,19.2021581143246,4164,7206,"""900900290609""",9,79,0.08,24,34,0,73,1,98,0.3,1,0.025,0.1064,1,0,0.0925,0,99,43,0.13,0,79,19.1,29,0,9,9,1,831,2
-99.0895138309439,19.1957005310043,4165,7207,"""900900330346""",9,1098,0.07,80,14,0,66,0,31,0.5,1,0.028,0.0084,0.086,0,2.815,0.5903,89,8,0.52,1.3,4597,1.5975,36,0,9,9,1,887,2
-99.0948446817474,19.19227600983,4166,7208,"""900900330350""",9,1896,0.01,15,86,1.28,42,0,45,0.5,0.0625,0.03,0.0121,0.079,0,4.6225,0.5993,13,46,0.26,0.6,7652,1.02875,89,0,9,9,1,901,2
-99.0981721669318,19.2042479051495,4167,7209,"""900900330488""",9,1328,9999,28,47,0,25,0,46,0.4,1,0.03,0.0155,1,0,1.07875,0.5967,64,43,0.26,0,1607,0.6675,89,0,9,9,1,876,2
-98.9987175175983,19.180003944998,4168,7210,"""900900360223""",9,81,9999,99,37,0,96,1,94,0.3,1,0.029,0.0462,1,0,2.52625,0.56228,98,59,0.52,2.5,3131,1.69125,90,0,9,9,1,820,2
-99.0038613651932,19.175591227621,4169,7211,"""900900360238""",9,229,9999,92,37,0,62,0,73,0.3,0.0625,0.028,0.0612,1,0,2.77625,0.50213,80,76,0.52,5.4,3108,3.65625,90,0,9,9,1,837,2
-98.9942450035044,19.170963525259,4170,7212,"""900900360242""",9,186,9999,51,11,0.81,16,0,31,0.4,0.0625,0.029,0.0605,1,0,3.84625,0.47117,52,30,0.52,3.2,4354,2.08,1,0,9,9,1,842,2
-99.0332881898563,19.1792458852304,4171,7213,"""900901520613""",9,795,0.05,57,53,1.27,87,0,74,0.4,0.0625,0.027,0.0085,0.301,0,0.925,0.44889,69,21,0.26,24.6,1970,6.56125,35,0,9,9,1,854,2
-99.0331924275139,19.173701606629,4172,7214,"""900901520628""",9,50,0,4,16,2.17,58,0,24,0.4,0.0625,0.031,0.0186,0.112,0,0.78375,0.42579,72,30,0.52,4.1,1706,2.6075,27,0,9,9,1,870,2
-98.9728583421019,19.2102668978006,4173,7215,"""900903000632""",14,46,0.05,4,22,44.83,65,1,14,0,0.0625,0.097,0.0125,1,0,0.34125,0.55213,61,1,0.52,1.2,1780,0.81875,61,0.056206,9,9,1,743,2
-98.9693220927695,19.2077951760683,4174,7216,"""900903000647""",14,27,0.01,21,35,88,67,0,89,0,0.0625,0.09,0.0175,0.018,0,0.3025,0.59432,47,39,0.52,0,1710,0.90875,15,0.044045,9,9,1,745,2
-99.1999204325569,19.4010967444234,4175,7217,"""901000010012""",64,57,0.05,65,84,100,52,0,10,0.1,0.0625,0.539,0.0094,0.074,1.287833,0.20125,9999,91,56,1,0,1775,1.04875,33,0,9,10,3,815,2
-99.1945746790872,19.4014823241948,4176,7218,"""901000010027""",64,193,0.17,5,72,100,30,0,68,0,0.0625,0.54,0.0205,0.077,4.976174,0.8325,9999,73,45,1,0.4,2565,0.825,61,0,9,10,3,806,2
-99.2076457877457,19.3994109587212,4177,7219,"""901000010031""",64,145,0.1,38,82,100,85,0,27,0.1,0.0625,0.539,0.0174,0.074,5.538,0.31875,9999,2,91,1,0,3604,0.455,2,0,9,10,3,828,2
-99.2039352108961,19.3975166567179,4178,7220,"""901000010046""",33,653,0.23,91,41,100,93,0,40,0.1,0.0625,0.269,0.0246,0.074,1.846,0.46,9999,42,40,1,0,5634,1.70625,80,0,9,10,3,821,2
-99.1969037874048,19.3985420924131,4179,7221,"""901000010050""",64,66,0.22,0,88,100,51,0,63,0,1,0.539,0.0297,0.074,3.23,1.0925,9999,22,98,1,0,3894,1.12625,31,0,9,10,3,810,2
-99.1920806911122,19.3976012747267,4180,7222,"""901000010065""",64,370,0.15,24,49,100,39,0,57,0,0.0625,0.539,0.0161,0.074,3.531217,1.6875,9999,39,88,1,0,5788,1.515,45,0,9,10,3,802,2
-99.2090909697669,19.3935193981452,4181,7223,"""901000010084""",33,86,0.05,88,36,100,33,0,36,0.1,0.0625,0.267,0.0655,0.018,0,0.24875,9999,27,26,1,0,2844,1.30125,39,0,9,10,3,832,2
-99.2083781584519,19.3954795495688,4182,7224,"""901000010099""",33,225,0.03,26,62,100,35,0,66,0.1,1,0.268,0.0099,0.018,0,0.355,9999,54,60,1,0,4239,2.67125,55,0,9,10,3,828,2
-99.2035452416079,19.3933687056383,4183,7225,"""901000010101""",33,129,9999,51,89,100,60,0,7,0.1,1,0.269,0.0254,1,0,0.14875,0.7505,13,83,1,0,1531,3.15375,92,0,9,10,4,824,2
-99.1994179671507,19.3953327101449,4184,7226,"""901000010116""",33,81,0.17,27,44,100,56,0,44,0.1,1,0.269,0.0219,0.074,8.307,1.19625,0.67558,51,47,1,0,4258,0.195,35,0,9,10,0,815,2
-99.1931098063771,19.3888481349143,4185,7227,"""901000010135""",64,1108,0.09,5,16,100,46,0,19,0,1,0.54,0.0113,0.075,6.719816,4.00125,0.83424,42,49,1,0.1,10874,1.84,48,0,9,10,0,810,2
-99.2124162349006,19.3905679610573,4186,7228,"""090100001014A""",33,108,9999,86,13,100,94,0,72,0.1,1,0.266,0.02,0.018,0,0.45375,0.74315,12,15,1,0,4571,2.37875,78,0,9,10,0,842,2
-99.2157438573619,19.3887244427509,4187,7229,"""901000010169""",33,42,9999,30,35,100,3,0,32,0.1,0.0625,0.266,0.0236,1,0,0.26125,0.71297,98,22,1,0,3008,0.3975,98,0,9,10,0,851,2
-99.2148192617117,19.3873622163711,4188,7230,"""901000010173""",64,115,0.03,67,8,100,67,0,94,0.2,0.0625,0.537,0.0171,0.018,12.461,0.44875,0.73725,69,64,1,0,4751,12.335,44,0,9,10,0,848,2
-99.2089732106165,19.3894907228402,4189,7231,"""901000010188""",33,24,9999,27,1,100,56,0,81,0.1,0.0625,0.267,0.0149,1,0,0.07875,0.78183,49,65,1,0,666,17.46875,11,0,9,10,4,837,2
-99.2050352574319,19.389738486872,4190,7232,"""901000010192""",33,37,9999,28,51,100,25,0,82,0.1,0.0625,0.268,0.0211,1,0,0.08375,0.75835,81,38,1,0,742,13.7775,72,0,9,10,4,830,2
-99.2088305963513,19.3890429128884,4191,7233,"""901000010205""",64,18,9999,71,82,100,6,0,31,0.1,0.0625,0.538,0.0125,1,0,0.06125,0.85608,76,36,1,0,528,1.7625,48,0,9,10,4,836,2
-99.2069590509971,19.3891124817295,4192,7234,"""090100001021A""",64,17,0.46,5,71,100,20,0,35,0.1,0.0625,0.539,0.0181,1,0,0.06875,0.87209,51,48,1,0,644,1.125,100,0,9,10,4,833,2
-99.205409294828,19.3888137815184,4193,7235,"""901000010224""",64,18,0.28,23,76,100,0,0,19,0.1,0.0625,0.539,0.0034,0.074,0,0.05875,0.85743,30,52,1,0,542,17.82625,56,0,9,10,4,831,2
-99.2033288580073,19.3880174807652,4194,7236,"""901000010239""",33,72,9999,78,5,100,84,0,43,0.1,0.0625,0.268,0.0508,0.018,0,0.11125,0.78394,73,38,1,0,1105,0.86625,17,0,9,10,4,827,2
-99.2067470137731,19.3868680652028,4195,7237,"""901000010243""",33,194,0.16,47,15,100,7,0,5,0.1,0.0625,0.267,0.0309,0.018,4.615,0.79125,0.73468,57,70,1,0,8431,0.38625,13,0,9,10,0,833,2
-99.2094652161938,19.3875934417679,4196,7238,"""901000010258""",64,12,0.29,82,39,100,89,0,73,0.2,0.0625,0.538,0.0351,1,0,0.08,0.83856,49,65,1,0,737,0.16375,33,0,9,10,4,838,2
-99.2077159085603,19.3877571552117,4197,7239,"""901000010262""",64,20,0.2,56,4,100,84,0,7,0.1,0.0625,0.539,0.059,1,0,0.0525,0.86399,13,3,1,0,494,1.425,80,0,9,10,4,835,2
-99.2059004534298,19.3876301929342,4198,7240,"""901000010277""",64,19,9999,61,2,100,47,0,43,0.1,0.0625,0.538,0.0021,0.074,0,0.05,0.83919,66,6,1,0,461,2.57625,74,0,9,10,4,832,2
-99.2439539078389,19.3847960667548,4199,7241,"""901000010281""",18,38,9999,90,25,100,63,0,15,0.2,0.0625,0.134,0.0023,1,0,0.0175,0.80993,85,30,0.5,12.9,302,1.62375,91,0,9,10,4,906,2
-99.2394784296743,19.3831633738212,4200,7242,"""901000010296""",18,58,9999,79,14,100,87,0,97,0.2,0.0625,0.133,0.0292,1,0.461,0.3,0.74281,17,3,1,0,2944,1.86,16,0,9,10,4,896,2
-99.2457600654064,19.380929119234,4201,7243,"""901000010309""",18,203,9999,41,96,100,7,0,93,0.2,0.0625,0.131,0.0189,0.074,0.461,0.34375,0.75948,14,12,1,0,3676,1.26125,60,0,9,10,0,913,2
-99.2405574073661,19.3796989351119,4202,7244,"""901000010313""",18,80,9999,92,30,100,49,0,29,0.2,0.0625,0.132,0.0091,1,0,0.54375,0.68559,63,82,1,0,6163,0.6875,54,0,9,10,0,898,2
-99.2359508205098,19.3813492760484,4203,7245,"""901000010328""",18,82,9999,50,0,100,37,0,37,0.2,0.0625,0.134,0.0271,1,0,0.73875,0.69859,20,80,1,0,8046,0.69625,5,0,9,10,0,889,2
-99.2324518113949,19.3816724111548,4204,7246,"""901000010332""",18,49,0,19,100,100,68,0,4,0.2,0.0625,0.133,0.0036,1,0,0.43625,0.72405,66,32,1,0,4733,1.325,98,0,9,10,0,882,2
-99.2301142769521,19.3825525704032,4205,7247,"""901000010347""",18,165,9999,62,11,100,53,0,82,0.1,0.0625,0.133,0.1084,0.074,0,0.3375,0.67476,61,81,1,0,3766,0.0925,40,0,9,10,0,878,2
-99.2274379325458,19.3829552171575,4206,7248,"""901000010351""",18,48,0.05,21,85,100,90,0,78,0.1,0.0625,0.131,0.0263,0.074,0.923,0.36,0.69513,24,6,1,0,4317,0.2675,45,0,9,10,0,873,2
